description,systemID
"Unexpected element &quot;fig&quot;. The content of the parent element type must match &quot;(tp:treatment-meta?,tp:nomenclature,(tp:treatment-sec|tp:taxon-treatment)*,ref-list?)&quot;.",C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\039287A73852FFC3FF4FFC4EFD668A98_tp.xml
An element with the identifier &quot;fig-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\039287A73852FFC3FF4FFC4EFD668A98_tp.xml
An element with the identifier &quot;fig-7--151-250-1970-1994-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\039287A73852FFC3FF4FFC4EFD668A98_tp.xml
An element with the identifier &quot;fig-8--151-250-1204-1228-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\039287A73852FFC3FF4FFC4EFD668A98_tp.xml
An element with the identifier &quot;ref4293&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\039287A73852FFC3FF4FFC4EFD668A98_tp.xml
An element with the identifier &quot;ref5058&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\039287A73852FFC3FF4FFC4EFD668A98_tp.xml
An element with the identifier &quot;ref5101&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\039287A73852FFC3FF4FFC4EFD668A98_tp.xml
An element with the identifier &quot;fig-8--151-250-1942-1966-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\039287A73852FFC3FF4FFC4EFD668A98_tp.xml
An element with the identifier &quot;ref4716&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\039287A73852FFC3FF4FFC4EFD668A98_tp.xml
An element with the identifier &quot;ref4455&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\039287A73852FFC3FF4FFC4EFD668A98_tp.xml
"Unexpected element &quot;fig&quot;. The content of the parent element type must match &quot;(tp:treatment-meta?,tp:nomenclature,(tp:treatment-sec|tp:taxon-treatment)*,ref-list?)&quot;.",C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\45376A353254B04CFF7CFD81234FF84E_tp.xml
Attribute value &quot;fig-&quot; of type ID must be unique within the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\45376A353254B04CFF7CFD81234FF84E_tp.xml
Unexpected element &quot;table&quot;. The content of the parent element type must match &quot;(email|ext-link|uri|inline-supplementary-material|related-article|related-object|address|alternatives|array|boxed-text|chem-struct-wrap|code|fig|fig-group|graphic|media|preformat|supplementary-material|table-wrap|table-wrap-group|disp-formula|disp-formula-group|citation-alternatives|element-citation|mixed-citation|nlm-citation|bold|fixed-case|italic|monospace|overline|roman|sans-serif|sc|strike|underline|ruby|award-id|funding-source|open-access|chem-struct|inline-formula|inline-graphic|private-char|def-list|list|tex-math|mml:math|abbrev|milestone-end|milestone-start|named-content|styled-content|tp:taxon-name|tp:descriptive-statement|tp:material-citation|disp-quote|speech|statement|verse-group|fn|target|xref|sub|sup)&quot;.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\45376A353254B04CFF7CFD81234FF84E_tp.xml
An element with the identifier &quot;fig-22--151-250-1747-1771-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\45376A353254B04CFF7CFD81234FF84E_tp.xml
An element with the identifier &quot;ref15594&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\45376A353254B04CFF7CFD81234FF84E_tp.xml
An element with the identifier &quot;ref14128&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\45376A353254B04CFF7CFD81234FF84E_tp.xml
An element with the identifier &quot;ref13809&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\45376A353254B04CFF7CFD81234FF84E_tp.xml
Unexpected element &quot;xref&quot;. The content of the parent element type must match &quot;(tp:taxon-name|tp:nomenclature-citation)&quot;.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\45376A353259B054FF7CFEE121FBFE4F_tp.xml
An element with the identifier &quot;fig-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\45376A353259B054FF7CFEE121FBFE4F_tp.xml
An element with the identifier &quot;fig-23--151-250-779-803-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\45376A353259B054FF7CFEE121FBFE4F_tp.xml
An element with the identifier &quot;ref13956&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\45376A353259B054FF7CFEE121FBFE4F_tp.xml
An element with the identifier &quot;ref13022&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\45376A353259B054FF7CFEE121FBFE4F_tp.xml
An element with the identifier &quot;ref11800&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\45376A353259B054FF7CFEE121FBFE4F_tp.xml
An element with the identifier &quot;ref12146&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\45376A353259B054FF7CFEE121FBFE4F_tp.xml
An element with the identifier &quot;ref13194&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\45376A353259B054FF7CFEE121FBFE4F_tp.xml
An element with the identifier &quot;ref12007&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\45376A353259B054FF7CFEE121FBFE4F_tp.xml
An element with the identifier &quot;ref14128&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\45376A353259B054FF7CFEE121FBFE4F_tp.xml
An element with the identifier &quot;ref15145&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\45376A353259B054FF7CFEE121FBFE4F_tp.xml
An element with the identifier &quot;ref15594&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\45376A353259B054FF7CFEE121FBFE4F_tp.xml
An element with the identifier &quot;ref16117&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\45376A353259B054FF7CFEE121FBFE4F_tp.xml
An element with the identifier &quot;ref16082&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\45376A353259B054FF7CFEE121FBFE4F_tp.xml
An element with the identifier &quot;ref14020&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\45376A353259B054FF7CFEE121FBFE4F_tp.xml
Unexpected element &quot;tp:material-citation&quot;. The content of the parent element type must match &quot;(tp:taxon-name|tp:nomenclature-citation)&quot;.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
"Unexpected element &quot;p&quot;. The content of the parent element type must match &quot;(sec-meta?,label?,title?,(address|alternatives|array|boxed-text|chem-struct-wrap|code|fig|fig-group|graphic|media|preformat|supplementary-material|table-wrap|table-wrap-group|disp-formula|disp-formula-group|def-list|list|tex-math|mml:math|p|related-article|related-object|disp-quote|speech|statement|verse-group)*,tp:treatment-sec*,tp:nomenclature-citation-list*,(fn-group|glossary|ref-list)*)&quot;.",C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
Unexpected element &quot;tp:material-citation&quot;. The content of the parent element type must match &quot;(tp:taxon-name|tp:nomenclature-citation)&quot;.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
Unexpected element &quot;xref&quot;. The content of the parent element type must match &quot;(bold|fixed-case|italic|monospace|overline|roman|sans-serif|sc|strike|underline|ruby|named-content|styled-content|tp:taxon-name|tp:descriptive-statement|tp:material-citation|sub|sup)&quot;.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref30217&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref29038&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref30749&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref30165&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref30630&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref37025&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref36335&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref32264&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref32014&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref29308&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref33796&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref35380&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref26812&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref32936&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref32787&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref26869&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref28527&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref35449&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref36617&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref37350&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref32469&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref36529&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref35957&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;fig-3--151-250-1837-1861-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref32350&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref34086&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref26625&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref33082&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref30399&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref30426&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref26404&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref36646&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref28813&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref27912&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref36288&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref36014&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref29520&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref28020&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref32067&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref36714&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref27467&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref35508&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref36677&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref34964&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref31875&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
An element with the identifier &quot;ref30795&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\153987C4E22DB657D9D254001679FC47_tp.xml
